type,ent_ts,ent_px,qty,sl,tp,ent_idx,scale,exit_px,exit_ts,reason,pnl,equity
long,2025-05-22 10:27:00-04:00,21238.5,5.1,21113.75,21325.25,1053176,5.1,21227.75,2025-05-22 10:37:00-04:00,VWAP,-1110.474,513062.7219999996
long,2025-05-22 10:40:00-04:00,21234.75,5.1,21113.75,21325.25,1053189,5.1,21220.0,2025-05-22 10:43:00-04:00,VWAP,-1518.474,511544.2479999996
long,2025-05-22 10:45:00-04:00,21235.5,5.1,21113.75,21325.25,1053194,5.1,21221.5,2025-05-22 10:47:00-04:00,VWAP,-1441.9739999999997,510102.2739999996
long,2025-05-23 12:30:00-04:00,20954.75,5.1,20822.5,21085.0,1054679,5.1,20948.25,2025-05-23 12:34:00-04:00,5m,-676.974,509425.29999999964
long,2025-05-23 12:35:00-04:00,20960.5,5.0,20822.5,21085.0,1054684,5.0,21039.0,2025-05-23 14:59:00-04:00,EOD,7836.3,517261.5999999996
short,2025-05-30 12:16:00-04:00,21293.75,5.1,21390.5,21200.0,1061325,5.1,21200.0,2025-05-30 12:28:00-04:00,TP,9548.525999999998,526810.1259999997
long,2025-06-02 13:04:00-04:00,21458.25,5.2,21286.75,21629.25,1062753,5.2,21517.75,2025-06-02 14:59:00-04:00,EOD,6173.752000000001,532983.8779999996
long,2025-06-03 09:57:00-04:00,21603.25,5.3,21509.75,21681.75,1063946,5.3,21573.75,2025-06-03 10:08:00-04:00,VWAP,-3141.522,529842.3559999997
long,2025-06-03 10:10:00-04:00,21596.25,5.2,21509.75,21681.75,1063959,5.2,21681.75,2025-06-03 11:20:00-04:00,TP,8877.752,538720.1079999995
short,2025-06-05 10:35:00-04:00,21727.75,5.3,21840.5,21630.0,1066744,5.3,21757.5,2025-06-05 10:36:00-04:00,VWAP,-3168.0219999999995,535552.0859999997
long,2025-06-05 12:19:00-04:00,21844.5,5.3,21735.25,21945.75,1066848,5.3,21811.25,2025-06-05 12:40:00-04:00,VWAP,-3539.022,532013.0639999995
short,2025-06-05 13:58:00-04:00,21731.25,5.3,21840.5,21630.0,1066947,5.3,21630.0,2025-06-05 14:16:00-04:00,TP,10717.978,542731.0419999997
long,2025-06-06 09:46:00-04:00,21857.75,5.4,21768.25,21935.75,1068075,5.4,21815.0,2025-06-06 09:56:00-04:00,VWAP,-4631.796,538099.2459999996
long,2025-06-06 11:07:00-04:00,21858.75,5.3,21768.25,21935.75,1068156,5.3,21808.75,2025-06-06 11:17:00-04:00,VWAP,-5314.522,532784.7239999997
long,2025-06-09 10:09:00-04:00,21822.25,5.3,21750.75,21879.25,1069478,5.3,21879.25,2025-06-09 10:32:00-04:00,TP,6027.477999999999,538812.2019999996
long,2025-06-10 13:30:00-04:00,21887.0,5.3,21818.0,21955.0,1071059,5.3,21887.5,2025-06-10 13:34:00-04:00,5m,38.478,538850.6799999997
long,2025-06-10 13:37:00-04:00,21888.0,5.3,21818.0,21955.0,1071066,5.3,21882.5,2025-06-10 13:39:00-04:00,5m,-597.522,538253.1579999996
long,2025-06-10 13:50:00-04:00,21888.0,5.3,21818.0,21955.0,1071079,5.3,21849.5,2025-06-10 14:00:00-04:00,VWAP,-4095.5219999999995,534157.6359999997
long,2025-06-11 10:23:00-04:00,22025.75,5.3,21959.0,22091.0,1072252,5.3,21999.25,2025-06-11 11:09:00-04:00,VWAP,-2823.522,531334.1139999996
long,2025-06-11 11:12:00-04:00,22032.5,5.3,21959.0,22091.0,1072301,5.3,22004.5,2025-06-11 11:42:00-04:00,VWAP,-2982.522,528351.5919999997
long,2025-06-12 09:49:00-04:00,21886.5,5.2,21818.5,21950.5,1073598,5.2,21877.5,2025-06-12 09:54:00-04:00,5m,-950.2480000000002,527401.3439999996
long,2025-06-12 11:23:00-04:00,21920.0,5.2,21818.5,21950.5,1073692,5.2,21902.0,2025-06-12 11:24:00-04:00,VWAP,-1886.2480000000003,525515.0959999997
long,2025-06-13 11:22:00-04:00,21803.5,5.2,21662.0,21914.0,1075071,5.2,21759.25,2025-06-13 14:04:00-04:00,VWAP,-4616.248,520898.8479999996
long,2025-06-16 09:52:00-04:00,21884.25,5.2,21792.25,21962.75,1076360,5.2,21962.75,2025-06-16 10:14:00-04:00,TP,8149.752,529048.5999999996
long,2025-06-17 10:20:00-04:00,21892.25,5.2,21806.25,21965.25,1077763,5.2,21875.75,2025-06-17 10:24:00-04:00,5m,-1730.248,527318.3519999995
long,2025-06-17 11:10:00-04:00,21889.0,5.2,21806.25,21965.25,1077813,5.2,21861.5,2025-06-17 11:31:00-04:00,VWAP,-2874.248,524444.1039999996
long,2025-06-17 11:42:00-04:00,21887.75,5.2,21806.25,21965.25,1077845,5.2,21859.25,2025-06-17 12:44:00-04:00,VWAP,-2978.2480000000005,521465.8559999995
short,2025-06-17 13:38:00-04:00,21804.0,5.2,21885.75,21726.75,1077961,5.2,21726.75,2025-06-17 13:49:00-04:00,TP,8019.752,529485.6079999995
short,2025-06-19 10:31:00-04:00,21702.5,5.2,21786.75,21638.25,1080529,5.2,21710.0,2025-06-19 10:38:00-04:00,VWAP,-794.248,528691.3599999994
short,2025-06-19 11:09:00-04:00,21700.5,5.2,21786.75,21638.25,1080567,5.2,21711.25,2025-06-19 11:10:00-04:00,VWAP,-1132.248,527559.1119999995
long,2025-06-23 09:47:00-04:00,21895.75,5.2,21758.5,22013.0,1083005,5.2,22013.0,2025-06-23 10:45:00-04:00,TP,12179.752,539738.8639999994
long,2025-06-24 09:47:00-04:00,22329.5,5.3,22260.0,22395.0,1084385,5.3,22296.5,2025-06-24 09:51:00-04:00,VWAP,-3512.522,536226.3419999995
long,2025-06-24 10:49:00-04:00,22330.0,5.3,22260.0,22395.0,1084447,5.3,22395.0,2025-06-24 12:26:00-04:00,TP,6875.478,543101.8199999994
long,2025-06-26 10:21:00-04:00,22570.25,5.4,22495.0,22638.0,1087179,5.4,22638.0,2025-06-26 13:28:00-04:00,TP,7302.204,550404.0239999995
long,2025-07-03 09:53:00-04:00,22989.75,5.5,22930.25,23041.25,1094050,5.5,23041.25,2025-07-03 10:05:00-04:00,TP,5649.93,556053.9539999994
short,2025-07-07 12:23:00-04:00,22887.25,5.5,22975.75,22825.25,1096495,5.5,22921.25,2025-07-07 12:36:00-04:00,VWAP,-3755.07,552298.8839999994
short,2025-07-07 13:30:00-04:00,22898.0,5.5,22975.75,22825.25,1096562,5.5,22882.75,2025-07-07 13:34:00-04:00,5m,1662.43,553961.3139999994
short,2025-07-08 11:19:00-04:00,22888.25,5.5,22943.5,22835.5,1097811,5.5,22898.75,2025-07-08 11:50:00-04:00,VWAP,-1170.07,552791.2439999995
short,2025-07-09 13:00:00-04:00,22976.25,5.5,23064.5,22891.5,1099290,5.5,23014.25,2025-07-09 14:07:00-04:00,VWAP,-4195.07,548596.1739999994
long,2025-07-11 10:54:00-04:00,22958.75,5.4,22871.0,23045.5,1101924,5.4,22951.0,2025-07-11 11:08:00-04:00,VWAP,-851.796,547744.3779999994
long,2025-07-11 11:21:00-04:00,22962.25,5.4,22871.0,23045.5,1101951,5.4,22944.0,2025-07-11 11:23:00-04:00,VWAP,-1985.7960000000003,545758.5819999995
long,2025-07-14 10:22:00-04:00,22981.25,5.4,22853.0,23105.5,1103272,5.4,23051.25,2025-07-14 14:59:00-04:00,EOD,7545.204,553303.7859999995
short,2025-07-15 13:30:00-04:00,23120.0,5.5,23222.75,23023.25,1104840,5.5,23130.0,2025-07-15 13:34:00-04:00,5m,-1115.07,552188.7159999995
short,2025-07-16 10:54:00-04:00,22977.5,5.5,23089.5,22912.0,1106064,5.5,23010.5,2025-07-16 10:56:00-04:00,VWAP,-3645.07,548543.6459999995
short,2025-07-16 11:16:00-04:00,22979.75,5.4,23089.5,22912.0,1106086,5.4,22912.0,2025-07-16 11:21:00-04:00,TP,7302.204,555845.8499999995
long,2025-07-17 10:21:00-04:00,23140.0,5.5,23065.75,23191.25,1107411,5.5,23124.75,2025-07-17 10:23:00-04:00,VWAP,-1692.57,554153.2799999996
long,2025-07-17 10:25:00-04:00,23134.0,5.5,23065.75,23191.25,1107415,5.5,23191.25,2025-07-17 10:49:00-04:00,TP,6282.43,560435.7099999995
short,2025-07-23 09:56:00-04:00,23181.0,5.6,23263.75,23102.25,1112906,5.6,23193.0,2025-07-23 10:29:00-04:00,VWAP,-1359.3439999999998,559076.3659999995
short,2025-07-23 10:31:00-04:00,23175.75,5.5,23263.75,23102.25,1112941,5.5,23191.75,2025-07-23 10:51:00-04:00,VWAP,-1775.07,557301.2959999995
long,2025-07-23 13:46:00-04:00,23266.5,5.5,23183.0,23344.5,1113136,5.5,23301.5,2025-07-23 14:59:00-04:00,EOD,3834.93,561136.2259999996
short,2025-07-28 13:18:00-04:00,23463.75,5.6,23505.0,23424.5,1117248,5.6,23463.0,2025-07-28 14:59:00-04:00,EOD,68.65599999999999,561204.8819999995
long,2025-07-30 10:35:00-04:00,23510.5,5.6,23450.75,23569.25,1119844,5.6,23513.5,2025-07-30 10:39:00-04:00,5m,320.65599999999995,561525.5379999995
long,2025-07-30 11:06:00-04:00,23511.0,5.6,23450.75,23569.25,1119875,5.6,23505.5,2025-07-30 11:09:00-04:00,5m,-631.344,560894.1939999996
long,2025-07-30 11:54:00-04:00,23512.25,5.6,23450.75,23569.25,1119923,5.6,23569.25,2025-07-30 14:31:00-04:00,TP,6368.656,567262.8499999996
short,2025-08-01 12:56:00-04:00,22893.25,5.6,23095.75,22740.25,1122745,5.6,22933.75,2025-08-01 14:43:00-04:00,VWAP,-4551.344,562711.5059999996
long,2025-08-04 10:57:00-04:00,23210.75,5.6,23088.75,23305.25,1124006,5.6,23196.25,2025-08-04 11:00:00-04:00,VWAP,-1639.3439999999998,561072.1619999995
long,2025-08-04 11:01:00-04:00,23206.75,5.6,23088.75,23305.25,1124010,5.6,23203.5,2025-08-04 11:10:00-04:00,VWAP,-379.344,560692.8179999996
long,2025-08-04 11:23:00-04:00,23208.25,5.6,23088.75,23305.25,1124032,5.6,23201.75,2025-08-04 11:42:00-04:00,VWAP,-743.344,559949.4739999997
long,2025-08-06 09:54:00-04:00,23230.0,5.5,23148.5,23308.0,1126703,5.5,23201.25,2025-08-06 09:59:00-04:00,5m,-3177.57,556771.9039999996
long,2025-08-06 10:02:00-04:00,23242.5,5.5,23148.5,23308.0,1126711,5.5,23211.75,2025-08-06 10:17:00-04:00,VWAP,-3397.57,553374.3339999996
long,2025-08-06 10:36:00-04:00,23245.75,5.5,23148.5,23308.0,1126745,5.5,23308.0,2025-08-06 11:17:00-04:00,TP,6832.43,560206.7639999996
long,2025-08-07 10:06:00-04:00,23649.5,5.6,23582.0,23714.0,1128095,5.6,23606.25,2025-08-07 10:09:00-04:00,VWAP,-4859.344,555347.4199999997
long,2025-08-08 09:50:00-04:00,23627.75,5.5,23530.0,23698.5,1129459,5.5,23623.5,2025-08-08 09:54:00-04:00,5m,-482.57,554864.8499999996
long,2025-08-11 10:50:00-04:00,23745.25,5.5,23680.75,23795.75,1130899,5.5,23730.5,2025-08-11 10:58:00-04:00,VWAP,-1637.57,553227.2799999996
long,2025-08-11 11:14:00-04:00,23747.0,5.5,23680.75,23795.75,1130923,5.5,23730.5,2025-08-11 11:30:00-04:00,VWAP,-1830.07,551397.2099999996
long,2025-08-11 11:34:00-04:00,23742.5,5.5,23680.75,23795.75,1130943,5.5,23724.25,2025-08-11 11:38:00-04:00,VWAP,-2022.57,549374.6399999997
long,2025-08-11 11:48:00-04:00,23740.25,5.4,23680.75,23795.75,1130957,5.4,23795.75,2025-08-11 12:09:00-04:00,TP,5979.204000000001,555353.8439999996
long,2025-08-12 11:09:00-04:00,23810.0,5.5,23710.25,23906.25,1132298,5.5,23906.25,2025-08-12 12:55:00-04:00,TP,10572.43,565926.2739999996
long,2025-08-14 10:15:00-04:00,23924.25,5.6,23841.25,24006.75,1135003,5.6,24006.75,2025-08-14 10:47:00-04:00,TP,9224.655999999999,575150.9299999997
long,2025-08-14 11:50:00-04:00,23927.25,5.7,23841.25,24006.75,1135098,5.7,23922.25,2025-08-14 11:52:00-04:00,VWAP,-585.618,574565.3119999997
long,2025-08-14 11:53:00-04:00,23932.0,5.7,23841.25,24006.75,1135101,5.7,23917.75,2025-08-14 12:01:00-04:00,VWAP,-1640.1180000000002,572925.1939999997
short,2025-08-15 11:18:00-04:00,23827.25,5.7,23911.0,23759.0,1136446,5.7,23824.0,2025-08-15 11:19:00-04:00,5m,354.88200000000006,573280.0759999997
short,2025-08-18 12:12:00-04:00,23765.25,5.7,23817.25,23718.75,1137880,5.7,23775.0,2025-08-18 12:21:00-04:00,VWAP,-1127.118,572152.9579999996
short,2025-08-18 12:34:00-04:00,23765.5,5.7,23817.25,23718.75,1137902,5.7,23768.0,2025-08-18 13:27:00-04:00,VWAP,-300.618,571852.3399999996
short,2025-08-19 10:27:00-04:00,23650.5,5.7,23770.5,23549.5,1139155,5.7,23549.5,2025-08-19 10:59:00-04:00,TP,11498.382,583350.7219999996
short,2025-08-21 12:26:00-04:00,23178.75,5.8,23290.25,23108.25,1142034,5.8,23233.25,2025-08-21 14:58:00-04:00,VWAP,-6337.891999999999,577012.8299999996
long,2025-08-22 09:49:00-04:00,23333.25,5.7,23205.5,23442.5,1143256,5.7,23312.0,2025-08-22 09:54:00-04:00,5m,-2438.118,574574.7119999996
long,2025-08-26 10:17:00-04:00,23521.25,5.7,23463.25,23573.75,1146044,5.7,23504.75,2025-08-26 11:32:00-04:00,VWAP,-1896.618,572678.0939999996
long,2025-08-26 11:52:00-04:00,23520.25,5.7,23463.25,23573.75,1146139,5.7,23510.75,2025-08-26 13:42:00-04:00,VWAP,-1098.618,571579.4759999996
long,2025-08-28 12:26:00-04:00,23746.5,5.7,23629.75,23854.75,1148933,5.7,23789.0,2025-08-28 14:59:00-04:00,EOD,4829.382,576408.8579999995
long,2025-09-01 10:14:00-04:00,23486.75,5.7,23441.75,23526.25,1151561,5.7,23484.5,2025-09-01 10:19:00-04:00,5m,-272.118,576136.7399999995
long,2025-09-01 10:20:00-04:00,23486.5,5.7,23441.75,23526.25,1151567,5.7,23480.75,2025-09-01 10:24:00-04:00,5m,-671.118,575465.6219999995
long,2025-09-01 10:29:00-04:00,23484.5,5.7,23441.75,23526.25,1151576,5.7,23484.25,2025-09-01 12:17:00-04:00,VWAP,-44.118,575421.5039999995
long,2025-09-01 12:18:00-04:00,23485.0,5.7,23441.75,23526.25,1151685,5.7,23483.75,2025-09-01 12:19:00-04:00,VWAP,-158.118,575263.3859999995
long,2025-09-03 10:08:00-04:00,23439.25,5.7,23371.75,23503.75,1154075,5.7,23433.5,2025-09-03 10:09:00-04:00,5m,-671.118,574592.2679999995
long,2025-09-03 10:21:00-04:00,23444.75,5.7,23371.75,23503.75,1154088,5.7,23503.75,2025-09-03 10:43:00-04:00,TP,6710.382,581302.6499999994
long,2025-09-03 12:19:00-04:00,23441.75,5.8,23371.75,23503.75,1154206,5.8,23434.25,2025-09-03 12:24:00-04:00,VWAP,-885.892,580416.7579999994
long,2025-09-03 12:26:00-04:00,23442.5,5.8,23371.75,23503.75,1154213,5.8,23436.0,2025-09-03 12:27:00-04:00,VWAP,-769.8919999999999,579646.8659999995
long,2025-09-04 11:27:00-04:00,23551.75,5.7,23457.25,23639.25,1155534,5.7,23620.25,2025-09-04 14:59:00-04:00,EOD,7793.382,587440.2479999994
long,2025-09-08 09:52:00-04:00,23858.0,5.8,23771.75,23926.25,1158199,5.8,23828.5,2025-09-08 10:17:00-04:00,VWAP,-3437.892,584002.3559999994
long,2025-09-08 10:27:00-04:00,23851.5,5.8,23771.75,23926.25,1158234,5.8,23839.75,2025-09-08 11:46:00-04:00,VWAP,-1378.8919999999998,582623.4639999995
long,2025-09-08 11:50:00-04:00,23851.25,5.8,23771.75,23926.25,1158317,5.8,23844.25,2025-09-08 12:06:00-04:00,VWAP,-827.892,581795.5719999995
long,2025-09-11 10:07:00-04:00,23998.5,5.8,23911.0,24084.0,1162353,5.8,23963.5,2025-09-11 10:13:00-04:00,VWAP,-4075.892,577719.6799999995
long,2025-09-11 10:34:00-04:00,23998.25,5.7,23911.0,24084.0,1162380,5.7,24033.75,2025-09-11 14:59:00-04:00,EOD,4031.382,581751.0619999995
short,2025-09-16 10:20:00-04:00,24308.0,5.8,24355.75,24260.75,1166502,5.8,24313.0,2025-09-16 10:22:00-04:00,VWAP,-595.892,581155.1699999995
short,2025-09-16 10:38:00-04:00,24286.25,5.8,24355.75,24260.75,1166520,5.8,24260.75,2025-09-16 12:03:00-04:00,TP,2942.108,584097.2779999995
long,2025-09-18 10:02:00-04:00,24716.0,5.8,24623.75,24802.75,1169217,5.8,24802.75,2025-09-18 10:30:00-04:00,TP,10047.108,594144.3859999995
long,2025-09-19 09:58:00-04:00,24784.0,5.9,24737.5,24829.0,1170593,5.9,24791.0,2025-09-19 09:59:00-04:00,5m,809.8340000000001,594954.2199999994
long,2025-09-19 10:09:00-04:00,24786.75,5.9,24737.5,24829.0,1170604,5.9,24768.5,2025-09-19 10:17:00-04:00,VWAP,-2169.666,592784.5539999993
long,2025-09-19 10:23:00-04:00,24784.0,5.9,24737.5,24829.0,1170618,5.9,24774.0,2025-09-19 10:32:00-04:00,VWAP,-1196.166,591588.3879999993
long,2025-09-19 10:33:00-04:00,24783.75,5.9,24737.5,24829.0,1170628,5.9,24775.25,2025-09-19 10:37:00-04:00,VWAP,-1019.1660000000002,590569.2219999994
long,2025-09-22 09:49:00-04:00,24857.5,5.9,24814.25,24899.25,1171963,5.9,24899.25,2025-09-22 10:28:00-04:00,TP,4910.334,595479.5559999993
short,2025-09-23 11:40:00-04:00,24938.25,5.9,25009.75,24875.75,1173454,5.9,24949.75,2025-09-23 11:44:00-04:00,5m,-1373.1660000000002,594106.3899999992
long,2025-09-25 13:25:00-04:00,24586.5,5.9,24422.5,24735.0,1176319,5.9,24581.25,2025-09-25 13:31:00-04:00,VWAP,-635.666,593470.7239999992
long,2025-09-26 10:00:00-04:00,24722.0,5.9,24597.0,24828.0,1177494,5.9,24674.25,2025-09-26 10:04:00-04:00,VWAP,-5650.666,587820.0579999993
short,2025-09-29 12:17:00-04:00,24829.25,5.8,24917.25,24779.25,1179011,5.8,24843.0,2025-09-29 14:59:00-04:00,EOD,-1610.892,586209.1659999993
short,2025-09-30 13:36:00-04:00,24737.5,5.8,24831.0,24652.0,1180470,5.8,24791.75,2025-09-30 13:51:00-04:00,VWAP,-6308.892,579900.2739999993
short,2025-10-02 10:46:00-04:00,25026.5,5.7,25169.0,24903.5,1183060,5.7,25062.75,2025-10-02 11:54:00-04:00,VWAP,-4148.118,575752.1559999993
long,2025-10-06 13:39:00-04:00,25223.5,5.7,25116.75,25326.75,1185993,5.7,25210.5,2025-10-06 13:44:00-04:00,5m,-1497.6180000000002,574254.5379999992
long,2025-10-06 13:50:00-04:00,25226.75,5.7,25116.75,25326.75,1186004,5.7,25238.75,2025-10-06 14:59:00-04:00,EOD,1352.382,575606.9199999992
long,2025-10-08 09:48:00-04:00,25156.75,5.7,25074.0,25232.0,1188522,5.7,25174.75,2025-10-08 10:55:00-04:00,VWAP,2036.382,577643.3019999992
short,2025-10-09 12:20:00-04:00,25249.5,5.7,25334.75,25182.75,1190054,5.7,25260.0,2025-10-09 12:27:00-04:00,VWAP,-1212.618,576430.6839999992
long,2025-10-10 09:47:00-04:00,25385.75,5.7,25293.5,25460.0,1191281,5.7,25355.0,2025-10-10 09:49:00-04:00,5m,-3521.118,572909.5659999992
long,2025-10-13 09:51:00-04:00,24845.75,5.7,24724.5,24961.0,1192665,5.7,24809.25,2025-10-13 10:22:00-04:00,VWAP,-4176.618,568732.9479999992
long,2025-10-13 10:33:00-04:00,24848.75,5.6,24724.5,24961.0,1192707,5.6,24814.75,2025-10-13 10:46:00-04:00,VWAP,-3823.3439999999996,564909.6039999991
long,2025-10-13 11:15:00-04:00,24845.5,5.6,24724.5,24961.0,1192749,5.6,24961.0,2025-10-13 14:30:00-04:00,TP,12920.656,577830.2599999991
long,2025-10-15 09:57:00-04:00,25005.75,5.7,24920.5,25086.5,1195431,5.7,25086.5,2025-10-15 10:07:00-04:00,TP,9189.882,587020.1419999991
short,2025-10-15 12:45:00-04:00,24917.0,5.8,25003.5,24837.5,1195599,5.8,24837.5,2025-10-15 13:00:00-04:00,TP,9206.108,596226.2499999991
long,2025-10-16 09:46:00-04:00,25111.25,5.9,25038.0,25175.0,1196800,5.9,25066.5,2025-10-16 09:47:00-04:00,VWAP,-5296.666000000001,590929.5839999991
long,2025-10-16 10:34:00-04:00,25109.5,5.9,25038.0,25175.0,1196848,5.9,25175.0,2025-10-16 10:43:00-04:00,TP,7712.834000000001,598642.4179999991
long,2025-10-16 10:52:00-04:00,25117.5,5.9,25038.0,25175.0,1196866,5.9,25138.0,2025-10-16 10:54:00-04:00,5m,2402.834,601045.251999999
long,2025-10-16 10:57:00-04:00,25109.25,6.0,25038.0,25175.0,1196871,6.0,25106.5,2025-10-16 10:59:00-04:00,5m,-346.44,600698.811999999
long,2025-10-17 09:59:00-04:00,24822.25,6.0,24672.5,24964.5,1198193,6.0,24819.5,2025-10-17 10:38:00-04:00,VWAP,-346.44,600352.371999999
long,2025-10-17 10:42:00-04:00,24842.75,6.0,24672.5,24964.5,1198236,6.0,24807.0,2025-10-17 10:44:00-04:00,VWAP,-4306.44,596045.9319999991
long,2025-10-17 10:46:00-04:00,24822.5,5.9,24672.5,24964.5,1198240,5.9,24817.5,2025-10-17 10:52:00-04:00,VWAP,-606.166,595439.765999999
long,2025-10-17 10:53:00-04:00,24841.25,5.9,24672.5,24964.5,1198247,5.9,24821.5,2025-10-17 10:54:00-04:00,5m,-2346.666,593093.0999999989
long,2025-10-20 09:51:00-04:00,25225.75,5.9,25114.75,25335.25,1199565,5.9,25335.25,2025-10-20 11:48:00-04:00,TP,12904.834000000003,605997.933999999
long,2025-10-21 12:53:00-04:00,25308.5,6.0,25233.0,25376.0,1201127,6.0,25293.0,2025-10-21 12:54:00-04:00,5m,-1876.44,604121.493999999
long,2025-10-21 13:12:00-04:00,25304.75,6.0,25233.0,25376.0,1201146,6.0,25271.0,2025-10-21 13:21:00-04:00,VWAP,-4066.44,600055.053999999
long,2025-10-21 13:53:00-04:00,25306.75,6.0,25233.0,25376.0,1201187,6.0,25309.75,2025-10-21 14:59:00-04:00,EOD,343.56,600398.6139999989
long,2025-10-23 10:21:00-04:00,25108.0,6.0,24999.0,25185.5,1203735,6.0,25185.5,2025-10-23 10:37:00-04:00,TP,9283.56,609682.173999999
long,2025-10-24 10:07:00-04:00,25534.5,6.0,25429.75,25631.25,1205101,6.0,25497.25,2025-10-24 10:26:00-04:00,VWAP,-4486.44,605195.733999999
long,2025-10-24 10:43:00-04:00,25532.25,6.0,25429.75,25631.25,1205137,6.0,25499.25,2025-10-24 10:51:00-04:00,VWAP,-3976.44,601219.293999999
long,2025-10-24 11:23:00-04:00,25536.5,6.0,25429.75,25631.25,1205177,6.0,25544.0,2025-10-24 14:59:00-04:00,EOD,883.56,602102.8539999989
long,2025-10-27 10:11:00-04:00,25863.25,6.0,25796.5,25922.5,1206485,6.0,25859.5,2025-10-27 10:14:00-04:00,5m,-466.44,601636.413999999
long,2025-10-27 10:28:00-04:00,25861.5,6.0,25796.5,25922.5,1206502,6.0,25922.5,2025-10-27 13:42:00-04:00,TP,7303.56,608939.973999999
long,2025-10-28 12:33:00-04:00,26097.75,6.0,26041.5,26148.0,1208007,6.0,26148.0,2025-10-28 13:37:00-04:00,TP,6013.56,614953.5339999989
long,2025-10-29 10:13:00-04:00,26295.75,6.1,26254.75,26330.75,1209247,6.1,26279.75,2025-10-29 10:18:00-04:00,VWAP,-1968.714,612984.8199999989
long,2025-10-29 10:21:00-04:00,26295.75,6.1,26254.75,26330.75,1209255,6.1,26288.5,2025-10-29 10:24:00-04:00,5m,-901.2139999999999,612083.605999999
long,2025-10-29 10:27:00-04:00,26293.25,6.1,26254.75,26330.75,1209261,6.1,26281.0,2025-10-29 10:43:00-04:00,VWAP,-1511.214,610572.3919999991
short,2025-10-29 12:48:00-04:00,26247.75,6.1,26292.75,26216.75,1209402,6.1,26265.0,2025-10-29 13:52:00-04:00,VWAP,-2121.214,608451.177999999
short,2025-10-31 09:57:00-04:00,26090.0,6.0,26199.5,26003.0,1211991,6.0,26124.5,2025-10-31 10:31:00-04:00,VWAP,-4156.44,604294.737999999
